Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year
0 days 03:30:30.640000,HUL,27,0 days 00:01:46.408000,38.0,3.0,,,0 days 00:00:30.984000,0 days 00:00:46.617000,0 days 00:00:28.807000,0 days 03:29:15.294000,0 days 03:30:01.911000,0 days 03:30:30.718000,315.0,209.0,224.0,315.0,False,None,,False,Kick Sauber,0 days 03:28:44.232000,2025-07-27 15:34:12.202,1,14.0,False,,False,True,2025
0 days 03:32:15.708000,HUL,27,0 days 00:01:45.068000,39.0,3.0,,,0 days 00:00:30.463000,0 days 00:00:45.971000,0 days 00:00:28.634000,0 days 03:31:01.181000,0 days 03:31:47.152000,0 days 03:32:15.786000,342.0,215.0,223.0,319.0,True,None,,False,Kick Sauber,0 days 03:30:30.640000,2025-07-27 15:35:58.610,1,13.0,False,,False,True,2025
0 days 03:34:01.801000,HUL,27,0 days 00:01:46.093000,40.0,3.0,,,0 days 00:00:31.159000,0 days 00:00:46.179000,0 days 00:00:28.755000,0 days 03:32:46.945000,0 days 03:33:33.124000,0 days 03:34:01.879000,313.0,212.0,222.0,314.0,False,None,,False,Kick Sauber,0 days 03:32:15.708000,2025-07-27 15:37:43.678,1,13.0,False,,False,True,2025
0 days 03:35:48.083000,HUL,27,0 days 00:01:46.282000,41.0,3.0,,,0 days 00:00:31.150000,0 days 00:00:46.450000,0 days 00:00:28.682000,0 days 03:34:33.029000,0 days 03:35:19.479000,0 days 03:35:48.161000,316.0,209.0,224.0,315.0,False,None,,False,Kick Sauber,0 days 03:34:01.801000,2025-07-27 15:39:29.771,1,13.0,False,,False,True,2025
0 days 03:37:34.861000,HUL,27,0 days 00:01:46.778000,42.0,3.0,,,0 days 00:00:30.747000,0 days 00:00:47.158000,0 days 00:00:28.873000,0 days 03:36:18.908000,0 days 03:37:06.066000,0 days 03:37:34.939000,336.0,209.0,225.0,317.0,False,None,,False,Kick Sauber,0 days 03:35:48.083000,2025-07-27 15:41:16.053,1,13.0,False,,False,True,2025
0 days 03:39:22.465000,HUL,27,0 days 00:01:47.604000,43.0,3.0,,,0 days 00:00:30.697000,0 days 00:00:47.919000,0 days 00:00:28.988000,0 days 03:38:05.636000,0 days 03:38:53.555000,0 days 03:39:22.543000,332.0,203.0,225.0,317.0,False,None,,False,Kick Sauber,0 days 03:37:34.861000,2025-07-27 15:43:02.831,1,13.0,False,,False,True,2025
0 days 03:41:08.526000,HUL,27,0 days 00:01:46.061000,44.0,3.0,,,0 days 00:00:30.499000,0 days 00:00:46.821000,0 days 00:00:28.741000,0 days 03:39:53.042000,0 days 03:40:39.863000,0 days 03:41:08.604000,333.0,209.0,222.0,321.0,False,None,,False,Kick Sauber,0 days 03:39:22.465000,2025-07-27 15:44:50.435,1,12.0,False,,False,True,2025
0 days 02:17:48.043000,TSU,22,0 days 00:03:15.676000,1.0,1.0,0 days 02:15:05.161000,,,0 days 00:01:21.848000,0 days 00:00:47.250000,,0 days 02:17:00.853000,0 days 02:17:48.135000,237.0,58.0,181.0,233.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 02:14:32.096000,2025-07-27 14:20:00.066,14,7.0,False,,False,False,2025
0 days 02:20:41.119000,TSU,22,,2.0,1.0,,,0 days 00:00:48.404000,0 days 00:01:15.860000,0 days 00:00:48.769000,0 days 02:18:36.578000,0 days 02:19:52.410000,0 days 02:20:41.206000,209.0,120.0,178.0,247.0,False,INTERMEDIATE,2.0,True,Red Bull Racing,0 days 02:17:48.043000,2025-07-27 14:23:16.013,4,7.0,False,,False,False,2025
0 days 02:23:32.335000,TSU,22,,3.0,1.0,,,0 days 00:00:44.424000,0 days 00:01:19.208000,0 days 00:00:47.573000,0 days 02:21:25.620000,0 days 02:22:44.846000,0 days 02:23:32.395000,260.0,97.0,190.0,244.0,False,INTERMEDIATE,3.0,True,Red Bull Racing,0 days 02:20:41.119000,2025-07-27 14:26:09.089,4,7.0,False,,False,False,2025
0 days 02:26:28.510000,TSU,22,,4.0,1.0,,,0 days 00:00:46.232000,0 days 00:01:19.747000,0 days 00:00:50.319000,0 days 02:24:18.654000,0 days 02:25:38.345000,0 days 02:26:28.742000,172.0,106.0,211.0,245.0,False,INTERMEDIATE,4.0,True,Red Bull Racing,0 days 02:23:32.335000,2025-07-27 14:29:00.305,41,7.0,False,,False,False,2025
0 days 02:28:30.908000,TSU,22,0 days 00:02:02.398000,5.0,1.0,,,0 days 00:00:33.974000,0 days 00:00:56.431000,0 days 00:00:31.993000,0 days 02:27:02.544000,0 days 02:27:58.975000,0 days 02:28:30.968000,282.0,185.0,211.0,277.0,True,INTERMEDIATE,5.0,True,Red Bull Racing,0 days 02:26:28.510000,2025-07-27 14:31:56.480,1,7.0,False,,False,True,2025
0 days 02:30:31.739000,TSU,22,0 days 00:02:00.831000,6.0,1.0,,,0 days 00:00:33.330000,0 days 00:00:55.770000,0 days 00:00:31.731000,0 days 02:29:04.298000,0 days 02:30:00.068000,0 days 02:30:31.799000,300.0,184.0,208.0,291.0,True,INTERMEDIATE,6.0,True,Red Bull Racing,0 days 02:28:30.908000,2025-07-27 14:33:58.878,1,7.0,False,,False,True,2025
0 days 02:32:32.997000,TSU,22,0 days 00:02:01.258000,7.0,1.0,,,0 days 00:00:33.392000,0 days 00:00:55.947000,0 days 00:00:31.919000,0 days 02:31:05.191000,0 days 02:32:01.138000,0 days 02:32:33.057000,288.0,184.0,207.0,294.0,False,INTERMEDIATE,7.0,True,Red Bull Racing,0 days 02:30:31.739000,2025-07-27 14:35:59.709,1,7.0,False,,False,True,2025
0 days 02:34:35.327000,TSU,22,0 days 00:02:02.330000,8.0,1.0,,,0 days 00:00:33.411000,0 days 00:00:56.508000,0 days 00:00:32.411000,0 days 02:33:06.468000,0 days 02:34:02.976000,0 days 02:34:35.387000,298.0,176.0,204.0,298.0,False,INTERMEDIATE,8.0,True,Red Bull Racing,0 days 02:32:32.997000,2025-07-27 14:38:00.967,1,7.0,False,,False,True,2025
0 days 02:36:38.807000,TSU,22,0 days 00:02:03.480000,9.0,1.0,,,0 days 00:00:33.699000,0 days 00:00:57.442000,0 days 00:00:32.339000,0 days 02:35:09.086000,0 days 02:36:06.528000,0 days 02:36:38.867000,298.0,173.0,204.0,297.0,False,INTERMEDIATE,9.0,True,Red Bull Racing,0 days 02:34:35.327000,2025-07-27 14:40:03.297,1,7.0,False,,False,True,2025
0 days 02:38:43.787000,TSU,22,0 days 00:02:04.980000,10.0,1.0,,,0 days 00:00:34.008000,0 days 00:00:58.413000,0 days 00:00:32.559000,0 days 02:37:12.875000,0 days 02:38:11.288000,0 days 02:38:43.847000,295.0,176.0,202.0,295.0,False,INTERMEDIATE,10.0,True,Red Bull Racing,0 days 02:36:38.807000,2025-07-27 14:42:06.777,1,7.0,False,,False,True,2025
0 days 02:40:47.924000,TSU,22,0 days 00:02:04.137000,11.0,1.0,,,0 days 00:00:34.101000,0 days 00:00:57.624000,0 days 00:00:32.412000,0 days 02:39:17.948000,0 days 02:40:15.572000,0 days 02:40:47.984000,299.0,174.0,204.0,289.0,False,INTERMEDIATE,11.0,True,Red Bull Racing,0 days 02:38:43.787000,2025-07-27 14:44:11.757,1,7.0,False,,False,True,2025
0 days 02:42:51.297000,TSU,22,0 days 00:02:03.373000,12.0,1.0,,,0 days 00:00:33.995000,0 days 00:00:56.969000,0 days 00:00:32.409000,0 days 02:41:21.979000,0 days 02:42:18.948000,0 days 02:42:51.357000,305.0,178.0,206.0,286.0,False,INTERMEDIATE,12.0,True,Red Bull Racing,0 days 02:40:47.924000,2025-07-27 14:46:15.894,1,6.0,False,,False,True,2025
0 days 02:44:58.450000,TSU,22,0 days 00:02:07.153000,13.0,1.0,,0 days 02:44:54.915000,0 days 00:00:33.982000,0 days 00:00:56.507000,0 days 00:00:36.664000,0 days 02:43:25.339000,0 days 02:44:21.846000,0 days 02:44:58.510000,294.0,181.0,,269.0,False,INTERMEDIATE,13.0,True,Red Bull Racing,0 days 02:42:51.297000,2025-07-27 14:48:19.267,1,3.0,False,,False,False,2025
0 days 02:47:09.807000,TSU,22,0 days 00:02:11.357000,14.0,2.0,0 days 02:45:18.118000,,0 days 00:00:49.134000,0 days 00:00:52.573000,0 days 00:00:29.650000,0 days 02:45:47.644000,0 days 02:46:40.217000,0 days 02:47:09.867000,264.0,200.0,219.0,275.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 02:44:58.450000,2025-07-27 14:50:26.420,1,12.0,False,,False,False,2025
0 days 02:48:59.682000,TSU,22,0 days 00:01:49.875000,15.0,2.0,,,0 days 00:00:31.745000,0 days 00:00:48.896000,0 days 00:00:29.234000,0 days 02:47:41.612000,0 days 02:48:30.508000,0 days 02:48:59.742000,323.0,204.0,219.0,311.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 02:47:09.807000,2025-07-27 14:52:37.777,1,12.0,False,,False,True,2025
0 days 02:50:49.547000,TSU,22,0 days 00:01:49.865000,16.0,2.0,,,0 days 00:00:31.951000,0 days 00:00:48.717000,0 days 00:00:29.197000,0 days 02:49:31.693000,0 days 02:50:20.410000,0 days 02:50:49.607000,308.0,206.0,219.0,312.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 02:48:59.682000,2025-07-27 14:54:27.652,1,12.0,False,,False,True,2025
0 days 02:52:38.280000,TSU,22,0 days 00:01:48.733000,17.0,2.0,,,0 days 00:00:31.598000,0 days 00:00:48.147000,0 days 00:00:28.988000,0 days 02:51:21.205000,0 days 02:52:09.352000,0 days 02:52:38.340000,312.0,209.0,219.0,313.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 02:50:49.547000,2025-07-27 14:56:17.517,1,12.0,False,,False,True,2025
0 days 02:54:26.103000,TSU,22,0 days 00:01:47.823000,18.0,2.0,,,0 days 00:00:31.351000,0 days 00:00:47.524000,0 days 00:00:28.948000,0 days 02:53:09.691000,0 days 02:53:57.215000,0 days 02:54:26.163000,314.0,207.0,219.0,313.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 02:52:38.280000,2025-07-27 14:58:06.250,1,12.0,False,,False,True,2025
0 days 02:56:14.221000,TSU,22,0 days 00:01:48.118000,19.0,2.0,,,0 days 00:00:31.465000,0 days 00:00:47.827000,0 days 00:00:28.826000,0 days 02:54:57.628000,0 days 02:55:45.455000,0 days 02:56:14.281000,310.0,209.0,218.0,314.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 02:54:26.103000,2025-07-27 14:59:54.073,1,12.0,False,,False,True,2025
0 days 02:58:02.271000,TSU,22,0 days 00:01:48.050000,20.0,2.0,,,0 days 00:00:31.369000,0 days 00:00:47.794000,0 days 00:00:28.887000,0 days 02:56:45.650000,0 days 02:57:33.444000,0 days 02:58:02.331000,313.0,207.0,220.0,315.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 02:56:14.221000,2025-07-27 15:01:42.191,1,12.0,False,,False,True,2025
0 days 02:59:50.705000,TSU,22,0 days 00:01:48.434000,21.0,2.0,,,0 days 00:00:31.085000,0 days 00:00:48.415000,0 days 00:00:28.934000,0 days 02:58:33.416000,0 days 02:59:21.831000,0 days 02:59:50.765000,332.0,206.0,220.0,315.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 02:58:02.271000,2025-07-27 15:03:30.241,1,12.0,False,,False,True,2025
0 days 03:01:39.447000,TSU,22,0 days 00:01:48.742000,22.0,2.0,,,0 days 00:00:30.851000,0 days 00:00:49.064000,0 days 00:00:28.827000,0 days 03:00:21.616000,0 days 03:01:10.680000,0 days 03:01:39.507000,314.0,206.0,221.0,318.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 02:59:50.705000,2025-07-27 15:05:18.675,1,12.0,False,,False,True,2025
0 days 03:03:27.820000,TSU,22,0 days 00:01:48.373000,23.0,2.0,,,0 days 00:00:31.289000,0 days 00:00:48.215000,0 days 00:00:28.869000,0 days 03:02:10.796000,0 days 03:02:59.011000,0 days 03:03:27.880000,323.0,207.0,221.0,316.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 03:01:39.447000,2025-07-27 15:07:07.417,1,12.0,False,,False,True,2025
0 days 03:05:15.751000,TSU,22,0 days 00:01:47.931000,24.0,2.0,,,0 days 00:00:30.978000,0 days 00:00:48.118000,0 days 00:00:28.835000,0 days 03:03:58.858000,0 days 03:04:46.976000,0 days 03:05:15.811000,328.0,207.0,221.0,315.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 03:03:27.820000,2025-07-27 15:08:55.790,1,12.0,False,,False,True,2025
0 days 03:07:03.985000,TSU,22,0 days 00:01:48.234000,25.0,2.0,,,0 days 00:00:30.933000,0 days 00:00:48.393000,0 days 00:00:28.908000,0 days 03:05:46.744000,0 days 03:06:35.137000,0 days 03:07:04.045000,326.0,204.0,220.0,317.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 03:05:15.751000,2025-07-27 15:10:43.721,1,12.0,False,,False,True,2025
0 days 03:08:51.658000,TSU,22,0 days 00:01:47.673000,26.0,2.0,,,0 days 00:00:30.921000,0 days 00:00:47.983000,0 days 00:00:28.769000,0 days 03:07:34.966000,0 days 03:08:22.949000,0 days 03:08:51.718000,324.0,205.0,222.0,317.0,True,MEDIUM,13.0,True,Red Bull Racing,0 days 03:07:03.985000,2025-07-27 15:12:31.955,1,12.0,False,,False,True,2025
0 days 03:10:39.662000,TSU,22,0 days 00:01:48.004000,27.0,2.0,,,0 days 00:00:31.049000,0 days 00:00:48.049000,0 days 00:00:28.906000,0 days 03:09:22.767000,0 days 03:10:10.816000,0 days 03:10:39.722000,328.0,205.0,221.0,317.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 03:08:51.658000,2025-07-27 15:14:19.628,1,12.0,False,,False,True,2025
0 days 03:12:27.782000,TSU,22,0 days 00:01:48.120000,28.0,2.0,,,0 days 00:00:30.941000,0 days 00:00:48.292000,0 days 00:00:28.887000,0 days 03:11:10.663000,0 days 03:11:58.955000,0 days 03:12:27.842000,328.0,206.0,220.0,316.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 03:10:39.662000,2025-07-27 15:16:07.632,1,12.0,False,,False,True,2025
0 days 03:14:15.756000,TSU,22,0 days 00:01:47.974000,29.0,2.0,,,0 days 00:00:30.954000,0 days 00:00:48.177000,0 days 00:00:28.843000,0 days 03:12:58.796000,0 days 03:13:46.973000,0 days 03:14:15.816000,341.0,206.0,221.0,316.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 03:12:27.782000,2025-07-27 15:17:55.752,1,12.0,False,,False,True,2025
0 days 03:16:03.517000,TSU,22,0 days 00:01:47.761000,30.0,2.0,,,0 days 00:00:30.876000,0 days 00:00:48.028000,0 days 00:00:28.857000,0 days 03:14:46.692000,0 days 03:15:34.720000,0 days 03:16:03.577000,329.0,207.0,220.0,317.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 03:14:15.756000,2025-07-27 15:19:43.726,1,12.0,False,,False,True,2025
0 days 03:17:51.303000,TSU,22,0 days 00:01:47.786000,31.0,2.0,,,0 days 00:00:30.933000,0 days 00:00:48.082000,0 days 00:00:28.771000,0 days 03:16:34.510000,0 days 03:17:22.592000,0 days 03:17:51.363000,339.0,206.0,222.0,318.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 03:16:03.517000,2025-07-27 15:21:31.487,1,12.0,False,,False,True,2025
0 days 03:19:38.993000,TSU,22,0 days 00:01:47.690000,32.0,2.0,,,0 days 00:00:30.908000,0 days 00:00:47.931000,0 days 00:00:28.851000,0 days 03:18:22.271000,0 days 03:19:10.202000,0 days 03:19:39.053000,331.0,207.0,221.0,317.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 03:17:51.303000,2025-07-27 15:23:19.273,1,12.0,False,,False,True,2025
0 days 03:21:26.586000,TSU,22,0 days 00:01:47.593000,33.0,2.0,,,0 days 00:00:30.972000,0 days 00:00:47.873000,0 days 00:00:28.748000,0 days 03:20:10.025000,0 days 03:20:57.898000,0 days 03:21:26.646000,327.0,207.0,222.0,316.0,True,MEDIUM,20.0,True,Red Bull Racing,0 days 03:19:38.993000,2025-07-27 15:25:06.963,1,11.0,False,,False,True,2025
0 days 03:23:14.093000,TSU,22,0 days 00:01:47.507000,34.0,2.0,,,0 days 00:00:30.913000,0 days 00:00:47.715000,0 days 00:00:28.879000,0 days 03:21:57.559000,0 days 03:22:45.274000,0 days 03:23:14.153000,329.0,206.0,222.0,316.0,True,MEDIUM,21.0,True,Red Bull Racing,0 days 03:21:26.586000,2025-07-27 15:26:54.556,1,11.0,False,,False,True,2025
0 days 03:25:01.623000,TSU,22,0 days 00:01:47.530000,35.0,2.0,,,0 days 00:00:30.882000,0 days 00:00:47.861000,0 days 00:00:28.787000,0 days 03:23:45.035000,0 days 03:24:32.896000,0 days 03:25:01.683000,330.0,207.0,221.0,316.0,False,MEDIUM,22.0,True,Red Bull Racing,0 days 03:23:14.093000,2025-07-27 15:28:42.063,1,11.0,False,,False,True,2025
0 days 03:26:49.275000,TSU,22,0 days 00:01:47.652000,36.0,2.0,,,0 days 00:00:31.087000,0 days 00:00:47.709000,0 days 00:00:28.856000,0 days 03:25:32.770000,0 days 03:26:20.479000,0 days 03:26:49.335000,340.0,205.0,220.0,307.0,False,MEDIUM,23.0,True,Red Bull Racing,0 days 03:25:01.623000,2025-07-27 15:30:29.593,1,11.0,False,,False,True,2025
0 days 03:28:36.937000,TSU,22,0 days 00:01:47.662000,37.0,2.0,,,0 days 00:00:30.824000,0 days 00:00:48.006000,0 days 00:00:28.832000,0 days 03:27:20.159000,0 days 03:28:08.165000,0 days 03:28:36.997000,323.0,206.0,222.0,316.0,False,MEDIUM,24.0,True,Red Bull Racing,0 days 03:26:49.275000,2025-07-27 15:32:17.245,1,11.0,False,,False,True,2025
0 days 03:30:24.441000,TSU,22,0 days 00:01:47.504000,38.0,2.0,,,0 days 00:00:30.862000,0 days 00:00:47.841000,0 days 00:00:28.801000,0 days 03:29:07.859000,0 days 03:29:55.700000,0 days 03:30:24.501000,330.0,207.0,222.0,316.0,True,MEDIUM,25.0,True,Red Bull Racing,0 days 03:28:36.937000,2025-07-27 15:34:04.907,1,11.0,False,,False,True,2025
0 days 03:32:11.811000,TSU,22,0 days 00:01:47.370000,39.0,2.0,,,0 days 00:00:30.740000,0 days 00:00:47.820000,0 days 00:00:28.810000,0 days 03:30:55.241000,0 days 03:31:43.061000,0 days 03:32:11.871000,341.0,208.0,222.0,317.0,True,MEDIUM,26.0,True,Red Bull Racing,0 days 03:30:24.441000,2025-07-27 15:35:52.411,1,11.0,False,,False,True,2025
0 days 03:33:59.071000,TSU,22,0 days 00:01:47.260000,40.0,2.0,,,0 days 00:00:30.745000,0 days 00:00:47.740000,0 days 00:00:28.775000,0 days 03:32:42.616000,0 days 03:33:30.356000,0 days 03:33:59.131000,328.0,207.0,223.0,318.0,True,MEDIUM,27.0,True,Red Bull Racing,0 days 03:32:11.811000,2025-07-27 15:37:39.781,1,11.0,False,,False,True,2025
0 days 03:35:46.330000,TSU,22,0 days 00:01:47.259000,41.0,2.0,,,0 days 00:00:30.775000,0 days 00:00:47.687000,0 days 00:00:28.797000,0 days 03:34:29.906000,0 days 03:35:17.593000,0 days 03:35:46.390000,333.0,206.0,223.0,317.0,True,MEDIUM,28.0,True,Red Bull Racing,0 days 03:33:59.071000,2025-07-27 15:39:27.041,1,11.0,False,,False,True,2025
0 days 03:37:33.571000,TSU,22,0 days 00:01:47.241000,42.0,2.0,,,0 days 00:00:30.863000,0 days 00:00:47.594000,0 days 00:00:28.784000,0 days 03:36:17.253000,0 days 03:37:04.847000,0 days 03:37:33.631000,331.0,208.0,223.0,318.0,True,MEDIUM,29.0,True,Red Bull Racing,0 days 03:35:46.330000,2025-07-27 15:41:14.300,1,11.0,False,,False,True,2025
0 days 03:39:21.919000,TSU,22,0 days 00:01:48.348000,43.0,2.0,,,0 days 00:00:31.224000,0 days 00:00:48.319000,0 days 00:00:28.805000,0 days 03:38:04.855000,0 days 03:38:53.174000,0 days 03:39:21.979000,318.0,209.0,222.0,316.0,False,MEDIUM,30.0,True,Red Bull Racing,0 days 03:37:33.571000,2025-07-27 15:43:01.541,1,12.0,False,,False,True,2025
0 days 03:41:10.294000,TSU,22,0 days 00:01:48.375000,44.0,2.0,,,0 days 00:00:31.374000,0 days 00:00:48.191000,0 days 00:00:28.810000,0 days 03:39:53.353000,0 days 03:40:41.544000,0 days 03:41:10.354000,311.0,207.0,220.0,316.0,False,MEDIUM,31.0,True,Red Bull Racing,0 days 03:39:21.919000,2025-07-27 15:44:49.889,1,13.0,True,TRACK LIMITS AT TURN 4 LAP 44 ,False,True,2025
0 days 02:18:01.514000,STR,18,0 days 00:03:29.116000,1.0,1.0,0 days 02:15:42.640000,,,0 days 00:01:02.500000,0 days 00:00:43.867000,,0 days 02:17:17.825000,0 days 02:18:01.589000,239.0,167.0,200.0,237.0,False,INTERMEDIATE,1.0,True,Aston Martin,0 days 02:14:32.096000,2025-07-27 14:20:00.066,14,16.0,False,,False,False,2025
0 days 02:20:54.551000,STR,18,,2.0,1.0,,,0 days 00:00:49.304000,0 days 00:01:12.614000,0 days 00:00:51.107000,0 days 02:18:50.949000,0 days 02:20:03.519000,0 days 02:20:54.704000,209.0,158.0,201.0,240.0,False,INTERMEDIATE,2.0,True,Aston Martin,0 days 02:18:01.514000,2025-07-27 14:23:29.484,4,16.0,False,,False,False,2025
0 days 02:23:46.822000,STR,18,,3.0,1.0,,,0 days 00:00:46.832000,0 days 00:01:15.469000,0 days 00:00:49.949000,0 days 02:21:41.479000,0 days 02:22:56.961000,0 days 02:23:46.962000,258.0,163.0,202.0,245.0,False,INTERMEDIATE,3.0,True,Aston Martin,0 days 02:20:54.551000,2025-07-27 14:26:22.521,4,16.0,False,,False,False,2025
0 days 02:26:34.392000,STR,18,,4.0,1.0,,,0 days 00:00:51.321000,0 days 00:01:11.313000,0 days 00:00:45.059000,0 days 02:24:38.201000,0 days 02:25:49.503000,0 days 02:26:34.729000,288.0,155.0,209.0,246.0,False,INTERMEDIATE,4.0,True,Aston Martin,0 days 02:23:46.822000,2025-07-27 14:29:14.792,41,16.0,False,,False,False,2025
0 days 02:28:38.620000,STR,18,0 days 00:02:04.228000,5.0,1.0,,,0 days 00:00:34.067000,0 days 00:00:57.408000,0 days 00:00:32.753000,0 days 02:27:08.534000,0 days 02:28:05.942000,0 days 02:28:38.695000,307.0,180.0,209.0,258.0,True,INTERMEDIATE,5.0,True,Aston Martin,0 days 02:26:34.392000,2025-07-27 14:32:02.362,1,17.0,False,,False,True,2025
0 days 02:30:41.782000,STR,18,0 days 00:02:03.162000,6.0,1.0,,,0 days 00:00:33.794000,0 days 00:00:57.336000,0 days 00:00:32.032000,0 days 02:29:12.489000,0 days 02:30:09.825000,0 days 02:30:41.857000,310.0,173.0,206.0,272.0,True,INTERMEDIATE,6.0,True,Aston Martin,0 days 02:28:38.620000,2025-07-27 14:34:06.590,1,18.0,False,,False,True,2025
0 days 02:32:45.464000,STR,18,0 days 00:02:03.682000,7.0,1.0,,,0 days 00:00:34.347000,0 days 00:00:57.068000,0 days 00:00:32.267000,0 days 02:31:16.204000,0 days 02:32:13.272000,0 days 02:32:45.539000,315.0,175.0,208.0,281.0,False,INTERMEDIATE,7.0,True,Aston Martin,0 days 02:30:41.782000,2025-07-27 14:36:09.752,1,19.0,False,,False,True,2025
0 days 02:34:49.330000,STR,18,0 days 00:02:03.866000,8.0,1.0,,,0 days 00:00:33.724000,0 days 00:00:57.611000,0 days 00:00:32.531000,0 days 02:33:19.263000,0 days 02:34:16.874000,0 days 02:34:49.405000,310.0,175.0,203.0,281.0,False,INTERMEDIATE,8.0,True,Aston Martin,0 days 02:32:45.464000,2025-07-27 14:38:13.434,1,19.0,False,,False,True,2025
0 days 02:36:54.571000,STR,18,0 days 00:02:05.241000,9.0,1.0,,,0 days 00:00:34.146000,0 days 00:00:58.423000,0 days 00:00:32.672000,0 days 02:35:23.551000,0 days 02:36:21.974000,0 days 02:36:54.646000,305.0,167.0,201.0,286.0,False,INTERMEDIATE,9.0,True,Aston Martin,0 days 02:34:49.330000,2025-07-27 14:40:17.300,1,19.0,False,,False,True,2025
0 days 02:39:01.257000,STR,18,0 days 00:02:06.686000,10.0,1.0,,,0 days 00:00:34.284000,0 days 00:00:58.822000,0 days 00:00:33.580000,0 days 02:37:28.930000,0 days 02:38:27.752000,0 days 02:39:01.332000,306.0,167.0,200.0,287.0,False,INTERMEDIATE,10.0,True,Aston Martin,0 days 02:36:54.571000,2025-07-27 14:42:22.541,1,20.0,False,,False,True,2025
0 days 02:41:06.545000,STR,18,0 days 00:02:05.288000,11.0,1.0,,,0 days 00:00:34.381000,0 days 00:00:58.387000,0 days 00:00:32.520000,0 days 02:39:35.713000,0 days 02:40:34.100000,0 days 02:41:06.620000,301.0,173.0,203.0,281.0,False,INTERMEDIATE,11.0,True,Aston Martin,0 days 02:39:01.257000,2025-07-27 14:44:29.227,1,17.0,False,,False,True,2025
0 days 02:43:14.137000,STR,18,0 days 00:02:07.592000,12.0,1.0,,0 days 02:43:10.435000,0 days 00:00:34.058000,0 days 00:00:56.715000,0 days 00:00:36.819000,0 days 02:41:40.678000,0 days 02:42:37.393000,0 days 02:43:14.212000,309.0,177.0,,280.0,False,INTERMEDIATE,12.0,True,Aston Martin,0 days 02:41:06.545000,2025-07-27 14:46:34.515,1,16.0,False,,False,False,2025
0 days 02:45:24.867000,STR,18,0 days 00:02:10.730000,13.0,2.0,0 days 02:43:34.204000,,0 days 00:00:49.663000,0 days 00:00:51.697000,0 days 00:00:29.370000,0 days 02:44:03.875000,0 days 02:44:55.572000,0 days 02:45:24.942000,303.0,200.0,221.0,251.0,False,MEDIUM,1.0,True,Aston Martin,0 days 02:43:14.137000,2025-07-27 14:48:42.107,1,19.0,False,,False,False,2025
0 days 02:47:15.198000,STR,18,0 days 00:01:50.331000,14.0,2.0,,,0 days 00:00:32.035000,0 days 00:00:49.119000,0 days 00:00:29.177000,0 days 02:45:56.977000,0 days 02:46:46.096000,0 days 02:47:15.273000,326.0,204.0,222.0,292.0,True,MEDIUM,2.0,True,Aston Martin,0 days 02:45:24.867000,2025-07-27 14:50:52.837,1,18.0,False,,False,True,2025
0 days 02:49:04.435000,STR,18,0 days 00:01:49.237000,15.0,2.0,,,0 days 00:00:31.363000,0 days 00:00:48.835000,0 days 00:00:29.039000,0 days 02:47:46.636000,0 days 02:48:35.471000,0 days 02:49:04.510000,330.0,204.0,220.0,306.0,True,MEDIUM,3.0,True,Aston Martin,0 days 02:47:15.198000,2025-07-27 14:52:43.168,1,18.0,False,,False,True,2025
